cid,Comment,time,author,channel,votes,replies,photo,heart,reply,time_parsed,Movie Name,IMDb Rating
UgwpWWHMMyuTaDzFKw14AaABAg.9JsIzyTzDq-9JsetcwRsJc,Murray:Nope.,3 years ago,@trustno1339,UC2RSw3gFEMKTIMceCrINv7g,0,,https://yt3.ggpht.com/ytc/AIdro_n3oTlczgX1OVcrGrZFlE42DEYx0BUIQX1kl-r5XA9bAUs=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.44812,Cruella,6.7
UgwpWWHMMyuTaDzFKw14AaABAg.9JsIzyTzDq-9Jsi1kY7jYt,We live in a fashionable society,3 years ago,@Clamfaced,UCWyl3bjGU0XTHdIw1XdrgFg,8,,https://yt3.ggpht.com/ytc/AIdro_kUrw3gigTzOaBoSRuk-vM3T-K6OpUO0Ts4r8FMV4k=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.450121,Cruella,6.7
UgwpWWHMMyuTaDzFKw14AaABAg.9JsIzyTzDq-9JsiG5Ci0U-,I don't get it???,3 years ago,@lucasassefa5654,UCGDE2I_ji1mxUY5JSMEfcnA,0,,https://yt3.ggpht.com/ytc/AIdro_lAzBlJ2ObTkrpaoc0Zs4U2i-yB_tbXvWWbs3MRd3Dnkxk=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.689088,Cruella,6.7
UgwpWWHMMyuTaDzFKw14AaABAg.9JsIzyTzDq-9JsiTzdInvK,"""My life is nothing but a Family Friendly Film""",3 years ago,@Lotsolov4u,UCSPpRzIVNaDQ-gumOiIpjkg,4,,https://yt3.ggpht.com/ytc/AIdro_k2jUMrW_c9EwSOdczA-n5eqsFpO1k7MEn_MgaPedqLCAE=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.691142,Cruella,6.7
UgwpWWHMMyuTaDzFKw14AaABAg.9JsIzyTzDq-9Juj8qfyVEM, @lucasassefa5654  You’ve never seen Joker?,3 years ago,@MegaSoulHero,UCwuPiNvFKX2Qhds7l4jJCLg,0,,https://yt3.ggpht.com/ytc/AIdro_n7raXEZy41Kydmhmbsz3F0Nc1si-ZHHLDIwxyDZGkS8jc=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.694099,Cruella,6.7
UgwpWWHMMyuTaDzFKw14AaABAg.9JsIzyTzDq-9Jv-XsGoNbr," @MegaSoulHero  bro im so stupid. I get it now, and yes I've seen joker",3 years ago,@lucasassefa5654,UCGDE2I_ji1mxUY5JSMEfcnA,2,,https://yt3.ggpht.com/ytc/AIdro_lAzBlJ2ObTkrpaoc0Zs4U2i-yB_tbXvWWbs3MRd3Dnkxk=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.695086,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9JueVdW7eSk,"It´s certainly some man´s faul. :D
When the movie will flop it will be men´s fault too.",3 years ago,@Mysikrysa,UCACSY4BWcNLEhWV0DYwj4Hw,80,,https://yt3.ggpht.com/ytc/AIdro_lGfVQ2GzTCMMGchOCS8FTfb_ddgMe1_DjWL5Cy_uZY7A=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.943684,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9Juj4xazyr5," @Mysikrysa  bruh, I hope you’re joking.",3 years ago,@Corey_Tenderson,UCGyoxizqamrnHzdjq4mXoBA,198,,https://yt3.ggpht.com/fbZnx8mXRUPfxKf_UgKl0W5dbahc2hacQYshikDQmo7plny2sJ-y8jvAKuJnSJecYR-smdT3DWE=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.94468,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9JujBAWh658,Can't kill Man kills Mans best Friend,3 years ago,@hamter5349,UCkZS4MaEf5sG_5BO94AMedQ,21,,https://yt3.ggpht.com/r0P9lfJlFycwhy1ngjI35DnrTehtkJ13YXKuBsM1iMZbqOrUseOLprvP-l6z7pvEUBFFfgKrgw=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.94468,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9Jut9-u96qV,"You really think Disney is gonna include something like that knowing the immense backlash they’ll get? I’m counting on them to try to redeem her character in some way, but I totally get where you’re coming from.",3 years ago,@snowkittten,UCrd-oHSxPS2KrVscuLSNFPg,25,,https://yt3.ggpht.com/2p8SeWOVhtCKkIcfDcukCRYdDCRmw-c1-8CVaJgk7q7NVSWqX4uX-tRkd3qRxz_8twLVTIrIMg=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.94568,Cruella,6.7
